spearman_cosine	pearson_cosine	spearman_dot	pearson_dot	umap_time	spearman_pearson_time	load_model_time	encode_time	umap_param	model_name
0.10096134490438134	0.09677681875605551	0.03604052355798925	0.05165858073716103	9.358136653900146	3.7953760623931885	1.1418468952178955	92.62573981285095	{'n_components': 6, 'n_neighbors': 2}	distiluse-base-multilingual-cased-v2
0.09607849336125693	0.0805085959406882	0.01810487007714529	0.037357682309331994	8.443994045257568	5.0341527462005615	1.1418468952178955	92.62573981285095	{'n_components': 6, 'n_neighbors': 4}	distiluse-base-multilingual-cased-v2
0.16292582414815818	0.04947327105686552	0.005727136184651092	0.008967955090365033	9.313512086868286	3.128255844116211	1.1418468952178955	92.62573981285095	{'n_components': 6, 'n_neighbors': 8}	distiluse-base-multilingual-cased-v2
0.1750841957602983	0.07835309240653227	0.004751987185908726	0.007474233119244044	10.828261852264404	3.4550468921661377	1.1418468952178955	92.62573981285095	{'n_components': 6, 'n_neighbors': 16}	distiluse-base-multilingual-cased-v2
0.17334616766976638	0.1447394969157592	0.013430275058854054	0.014357881604491439	10.71478796005249	3.018037796020508	1.1418468952178955	92.62573981285095	{'n_components': 6, 'n_neighbors': 32}	distiluse-base-multilingual-cased-v2
0.18106649364166308	0.15240671744277945	0.0024493387317069694	0.006461708012687282	12.903723001480103	3.190694570541382	1.1418468952178955	92.62573981285095	{'n_components': 6, 'n_neighbors': 64}	distiluse-base-multilingual-cased-v2
0.11332881733505147	0.1118465796918676	0.04126970755813435	0.05719608903577317	8.827730894088745	5.260691404342651	1.1418468952178955	92.62573981285095	{'n_components': 7, 'n_neighbors': 2}	distiluse-base-multilingual-cased-v2
0.09913870506850729	0.08314490220733947	0.01721463855068643	0.03791764038226696	7.836965560913086	3.3637545108795166	1.1418468952178955	92.62573981285095	{'n_components': 7, 'n_neighbors': 4}	distiluse-base-multilingual-cased-v2
0.1602429510387974	0.05270195123767648	-0.02052518839931946	-0.007134586430662065	8.993203401565552	3.076608896255493	1.1418468952178955	92.62573981285095	{'n_components': 7, 'n_neighbors': 8}	distiluse-base-multilingual-cased-v2
0.17590710403320936	0.06984094836345704	-0.013701607481659403	0.007362924472615117	10.540348052978516	3.10705828666687	1.1418468952178955	92.62573981285095	{'n_components': 7, 'n_neighbors': 16}	distiluse-base-multilingual-cased-v2
0.17985047957757672	0.13459530963974672	0.07013842124705165	0.0694010442494356	11.072265625	5.23837947845459	1.1418468952178955	92.62573981285095	{'n_components': 7, 'n_neighbors': 32}	distiluse-base-multilingual-cased-v2
0.18117166733130757	0.14601483934733162	0.022172366915713355	0.006674481359839984	10.502858877182007	3.2895712852478027	1.1418468952178955	92.62573981285095	{'n_components': 7, 'n_neighbors': 64}	distiluse-base-multilingual-cased-v2
0.12015544471862258	0.11983402949549654	0.03880449992332035	0.053306257230405045	11.69135046005249	5.919832706451416	1.1418468952178955	92.62573981285095	{'n_components': 8, 'n_neighbors': 2}	distiluse-base-multilingual-cased-v2
0.10843095822491008	0.08897913999448324	0.018949142756069542	0.02941191718694531	9.207223653793335	3.568235158920288	1.1418468952178955	92.62573981285095	{'n_components': 8, 'n_neighbors': 4}	distiluse-base-multilingual-cased-v2
0.16219461440187963	0.06064652841853935	-0.004004270585052105	0.00510213820608507	8.99750828742981	3.0776352882385254	1.1418468952178955	92.62573981285095	{'n_components': 8, 'n_neighbors': 8}	distiluse-base-multilingual-cased-v2
0.1769370681773087	0.057977308491059094	0.1004536114547815	0.08145816845659612	10.966454267501831	3.0849335193634033	1.1418468952178955	92.62573981285095	{'n_components': 8, 'n_neighbors': 16}	distiluse-base-multilingual-cased-v2
0.17511272927405833	0.10767458738231293	0.013343192334535655	0.015594379327133872	9.991308450698853	3.0611982345581055	1.1418468952178955	92.62573981285095	{'n_components': 8, 'n_neighbors': 32}	distiluse-base-multilingual-cased-v2
0.17442386733910822	0.13697081242862078	-0.04331246469129257	-0.04193599667544688	9.53795862197876	3.043897867202759	1.1418468952178955	92.62573981285095	{'n_components': 8, 'n_neighbors': 64}	distiluse-base-multilingual-cased-v2
0.12594914940877894	0.12857929435931223	0.04020312559191552	0.05556801874165498	7.878810167312622	5.408843517303467	1.1418468952178955	92.62573981285095	{'n_components': 9, 'n_neighbors': 2}	distiluse-base-multilingual-cased-v2
0.11211540923636	0.07712003097784866	0.03402846823494324	0.03896958724942208	7.918344974517822	2.940830707550049	1.1418468952178955	92.62573981285095	{'n_components': 9, 'n_neighbors': 4}	distiluse-base-multilingual-cased-v2
0.16685023420722153	0.06258116312200931	0.0340557309429576	0.02809762401589599	7.95388650894165	2.897970199584961	1.1418468952178955	92.62573981285095	{'n_components': 9, 'n_neighbors': 8}	distiluse-base-multilingual-cased-v2
0.17073656090368888	0.07628893474915885	-0.03611038703544268	-0.02186829445170433	8.48704195022583	2.854663372039795	1.1418468952178955	92.62573981285095	{'n_components': 9, 'n_neighbors': 16}	distiluse-base-multilingual-cased-v2
0.17914967928390696	0.1399600696010027	0.06191883338324759	0.06818979497085678	8.869428157806396	2.855846405029297	1.1418468952178955	92.62573981285095	{'n_components': 9, 'n_neighbors': 32}	distiluse-base-multilingual-cased-v2
0.18295429723804882	0.161138782867795	-0.008199329292697373	-0.0110634541375908	11.119080543518066	2.900765895843506	1.1418468952178955	92.62573981285095	{'n_components': 9, 'n_neighbors': 64}	distiluse-base-multilingual-cased-v2
0.12197507164534024	0.12453174812316793	0.033199156895572755	0.04826460284873417	8.715034246444702	3.22098970413208	1.1418468952178955	92.62573981285095	{'n_components': 10, 'n_neighbors': 2}	distiluse-base-multilingual-cased-v2
0.1022947206577201	0.08294542930814663	0.005341950774303461	0.016261074743740916	7.003345727920532	4.335943698883057	1.1418468952178955	92.62573981285095	{'n_components': 10, 'n_neighbors': 4}	distiluse-base-multilingual-cased-v2
0.1668466804962563	0.0692645230983844	0.0108835530027811	0.015757819796738317	8.524777173995972	2.88437557220459	1.1418468952178955	92.62573981285095	{'n_components': 10, 'n_neighbors': 8}	distiluse-base-multilingual-cased-v2
0.17843749450030993	0.060854735936935994	0.06628777214193511	0.05484248151551053	10.174274682998657	3.0470571517944336	1.1418468952178955	92.62573981285095	{'n_components': 10, 'n_neighbors': 16}	distiluse-base-multilingual-cased-v2
0.17909691688733137	0.12731522525623284	0.10283041821110174	0.12075663283227286	10.026257753372192	2.885761022567749	1.1418468952178955	92.62573981285095	{'n_components': 10, 'n_neighbors': 32}	distiluse-base-multilingual-cased-v2
0.17964728748119557	0.14924466182027804	-0.018404314449369467	-0.0248622383927339	11.473382711410522	3.192342519760132	1.1418468952178955	92.62573981285095	{'n_components': 10, 'n_neighbors': 64}	distiluse-base-multilingual-cased-v2
